1.07315E+03	5.00000E+03	vapor	9.90529E+01	3.66346E+06	2.00002E-04	2.33069E+03	1.09483E+04
1.45000E+03	5.00000E+03	vapor	1.33837E+02	4.41863E+06	2.00000E-04	2.58016E+03	1.16883E+04
1.80000E+03	5.00000E+03	vapor	1.66142E+02	5.19239E+06	2.00000E-04	2.75643E+03	1.22665E+04
2.20000E+03	5.00000E+03	vapor	2.03062E+02	6.14145E+06	2.00000E-04	2.90414E+03	1.28348E+04
2.60000E+03	5.00000E+03	vapor	2.39983E+02	7.14092E+06	2.00000E-04	3.01097E+03	1.33292E+04
3.00000E+03	5.00000E+03	vapor	2.76903E+02	8.17709E+06	2.00000E-04	3.08969E+03	1.37658E+04
3.50000E+03	5.00000E+03	vapor	3.23054E+02	9.51023E+06	2.00000E-04	3.16238E+03	1.42477E+04
4.00000E+03	5.00000E+03	vapor	3.69204E+02	1.08748E+07	2.00000E-04	3.21650E+03	1.46739E+04
4.50000E+03	5.00000E+03	vapor	4.15355E+02	1.22639E+07	2.00000E-04	3.25830E+03	1.50552E+04
5.00000E+03	5.00000E+03	vapor	4.61505E+02	1.36709E+07	2.00000E-04	3.29174E+03	1.54003E+04
2.73160E+02	1.00000E+04	liquid	1.00022E-03	2.18879E-01	5.01915E-10	4.21733E+03	8.01195E-04
2.77500E+02	1.00000E+04	liquid	1.00003E-03	1.82735E+04	4.87888E-10	4.20427E+03	6.63712E+01
2.80000E+02	1.00000E+04	liquid	1.00006E-03	2.87768E+04	4.80924E-10	4.19852E+03	1.04051E+02
2.85000E+02	1.00000E+04	liquid	1.00043E-03	4.97466E+04	4.69188E-10	4.18999E+03	1.78283E+02
2.90000E+02	1.00000E+04	liquid	1.00113E-03	7.06816E+04	4.60053E-10	4.18447E+03	2.51102E+02
2.95000E+02	1.00000E+04	liquid	1.00212E-03	9.15948E+04	4.53176E-10	4.18110E+03	3.22602E+02
3.00000E+02	1.00000E+04	liquid	1.00339E-03	1.12495E+05	4.48260E-10	4.17926E+03	3.92857E+02
3.05000E+02	1.00000E+04	liquid	1.00489E-03	1.33389E+05	4.45055E-10	4.17852E+03	4.61930E+02
3.10000E+02	1.00000E+04	liquid	1.00662E-03	1.54282E+05	4.43348E-10	4.17856E+03	5.29874E+02
3.15000E+02	1.00000E+04	liquid	1.00855E-03	1.75176E+05	4.42962E-10	4.17920E+03	5.96737E+02
3.20000E+02	1.00000E+04	vapor	1.47221E+01	2.43948E+06	1.00316E-04	1.89274E+03	8.15711E+03
3.30000E+02	1.00000E+04	vapor	1.51887E+01	2.45375E+06	1.00272E-04	1.89379E+03	8.21537E+03
3.40000E+02	1.00000E+04	vapor	1.56546E+01	2.46804E+06	1.00236E-04	1.89526E+03	8.27192E+03
3.50000E+02	1.00000E+04	vapor	1.61199E+01	2.48234E+06	1.00205E-04	1.89714E+03	8.32689E+03
3.60000E+02	1.00000E+04	vapor	1.65848E+01	2.49668E+06	1.00179E-04	1.89937E+03	8.38036E+03
3.80000E+02	1.00000E+04	vapor	1.75132E+01	2.52543E+06	1.00138E-04	1.90483E+03	8.48320E+03
4.00000E+02	1.00000E+04	vapor	1.84404E+01	2.55432E+06	1.00109E-04	1.91144E+03	8.58107E+03
4.20000E+02	1.00000E+04	vapor	1.93667E+01	2.58336E+06	1.00087E-04	1.91903E+03	8.67451E+03
4.40000E+02	1.00000E+04	vapor	2.02922E+01	2.61257E+06	1.00070E-04	1.92747E+03	8.76397E+03
4.60000E+02	1.00000E+04	vapor	2.12172E+01	2.64196E+06	1.00058E-04	1.93663E+03	8.84985E+03
4.80000E+02	1.00000E+04	vapor	2.21418E+01	2.67154E+06	1.00048E-04	1.94643E+03	8.93248E+03
5.00000E+02	1.00000E+04	vapor	2.30661E+01	2.70133E+06	1.00041E-04	1.95678E+03	9.01214E+03
5.10000E+02	1.00000E+04	vapor	2.35281E+01	2.71631E+06	1.00038E-04	1.96215E+03	9.05094E+03
5.20000E+02	1.00000E+04	vapor	2.39901E+01	2.73134E+06	1.00035E-04	1.96762E+03	9.08910E+03
5.30000E+02	1.00000E+04	vapor	2.44521E+01	2.74642E+06	1.00033E-04	1.97321E+03	9.12663E+03
5.40000E+02	1.00000E+04	vapor	2.49140E+01	2.76156E+06	1.00030E-04	1.97889E+03	9.16357E+03
5.50000E+02	1.00000E+04	vapor	2.53759E+01	2.77676E+06	1.00028E-04	1.98467E+03	9.19993E+03
5.60000E+02	1.00000E+04	vapor	2.58378E+01	2.79202E+06	1.00026E-04	1.99054E+03	9.23574E+03
5.70000E+02	1.00000E+04	vapor	2.62996E+01	2.80733E+06	1.00025E-04	1.99650E+03	9.27103E+03
5.80000E+02	1.00000E+04	vapor	2.67614E+01	2.82271E+06	1.00023E-04	2.00253E+03	9.30580E+03
5.90000E+02	1.00000E+04	vapor	2.72232E+01	2.83815E+06	1.00022E-04	2.00864E+03	9.34009E+03
5.95000E+02	1.00000E+04	vapor	2.74541E+01	2.84589E+06	1.00021E-04	2.01172E+03	9.35705E+03
6.00000E+02	1.00000E+04	vapor	2.76850E+01	2.85365E+06	1.00020E-04	2.01482E+03	9.37390E+03
6.05000E+02	1.00000E+04	vapor	2.79158E+01	2.86142E+06	1.00020E-04	2.01793E+03	9.39063E+03
6.10000E+02	1.00000E+04	vapor	2.81467E+01	2.86921E+06	1.00019E-04	2.02107E+03	9.40725E+03
